[Person #0, Arrival Time: 54.40209367538684, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #0, Arrival Time: 54.731276973911086, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #131, Arrival Time: 47.96914446301205, Departure Time: 54.83078849490619, Wait Time: 6.861644031894137, Time Boarded Lift: 51.33078849490619, Walker: False]
[Person #132, Arrival Time: 51.59250370626767, Departure Time: 54.83078849490619, Wait Time: 3.2382847886385164, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #133, Arrival Time: 51.91299479957805, Departure Time: 54.83078849490619, Wait Time: 2.917793695328136, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #134, Arrival Time: 52.41960917985304, Departure Time: 54.83078849490619, Wait Time: 2.411179315053147, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #135, Arrival Time: 51.989599667344045, Departure Time: 56.33078849490619, Wait Time: 4.341188827562142, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #136, Arrival Time: 48.06251699580924, Departure Time: 57.33078849490619, Wait Time: 9.268271499096947, Time Boarded Lift: 51.33078849490619, Walker: False]
[Person #137, Arrival Time: 51.74094230558832, Departure Time: 57.33078849490619, Wait Time: 5.589846189317868, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #138, Arrival Time: 52.0577695968203, Departure Time: 57.33078849490619, Wait Time: 5.273018898085887, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #139, Arrival Time: 52.42358928225826, Departure Time: 58.33078849490619, Wait Time: 5.9071992126479245, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #140, Arrival Time: 55.10680779229047, Departure Time: 58.33078849490619, Wait Time: 3.2239807026157195, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #141, Arrival Time: 55.05640490802823, Departure Time: 59.83078849490619, Wait Time: 4.77438358687796, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #142, Arrival Time: 55.763524574719106, Departure Time: 59.83078849490619, Wait Time: 4.067263920187081, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #143, Arrival Time: 56.02522572183278, Departure Time: 59.83078849490619, Wait Time: 3.8055627730734045, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #144, Arrival Time: 48.162888042847435, Departure Time: 60.83078849490619, Wait Time: 12.667900452058753, Time Boarded Lift: 51.33078849490619, Walker: False]
[Person #145, Arrival Time: 52.28935264516944, Departure Time: 60.83078849490619, Wait Time: 8.54143584973675, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #146, Arrival Time: 55.731765619719454, Departure Time: 60.83078849490619, Wait Time: 5.0990228751867335, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #147, Arrival Time: 56.05613786019825, Departure Time: 60.83078849490619, Wait Time: 4.774650634707939, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #0, Arrival Time: 60.61802810279074, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #0, Arrival Time: 60.75723305726746, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #0, Arrival Time: 61.40774775070599, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #0, Arrival Time: 61.54583527691694, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #148, Arrival Time: 55.524540334646225, Departure Time: 61.83078849490619, Wait Time: 6.306248160259962, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #149, Arrival Time: 58.873154516661366, Departure Time: 61.83078849490619, Wait Time: 2.9576339782448215, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #150, Arrival Time: 59.41382966749954, Departure Time: 61.83078849490619, Wait Time: 2.4169588274066456, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #151, Arrival Time: 55.998421855231804, Departure Time: 63.33078849490619, Wait Time: 7.332366639674383, Time Boarded Lift: 58.33078849490619, Walker: False]
[Person #152, Arrival Time: 59.87457353794294, Departure Time: 63.33078849490619, Wait Time: 3.456214956963244, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #153, Arrival Time: 60.3007212720044, Departure Time: 63.33078849490619, Wait Time: 3.030067222901785, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #154, Arrival Time: 51.912783534667334, Departure Time: 64.33078849490619, Wait Time: 12.418004960238854, Time Boarded Lift: 54.83078849490619, Walker: False]
[Person #155, Arrival Time: 60.60876822471875, Departure Time: 64.33078849490619, Wait Time: 3.7220202701874356, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #0, Arrival Time: 60.764666883094385, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #0, Arrival Time: 62.78090356875122, Departure Time: 0, Wait Time: 0, Time Boarded Lift: 0, Walker: True]
[Person #156, Arrival Time: 59.15652839835667, Departure Time: 65.33078849490619, Wait Time: 6.174260096549517, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #157, Arrival Time: 62.2913974495403, Departure Time: 65.33078849490619, Wait Time: 3.039391045365889, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #158, Arrival Time: 60.2766105601634, Departure Time: 66.83078849490619, Wait Time: 6.554177934742789, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #159, Arrival Time: 61.844892449734765, Departure Time: 66.83078849490619, Wait Time: 4.9858960451714225, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #160, Arrival Time: 62.05698626381433, Departure Time: 66.83078849490619, Wait Time: 4.773802231091857, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #161, Arrival Time: 62.56672627633198, Departure Time: 66.83078849490619, Wait Time: 4.26406221857421, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #162, Arrival Time: 61.90301557079264, Departure Time: 67.83078849490619, Wait Time: 5.9277729241135475, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #163, Arrival Time: 62.53302443363848, Departure Time: 67.83078849490619, Wait Time: 5.297764061267706, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #164, Arrival Time: 59.43274869805379, Departure Time: 68.83078849490619, Wait Time: 9.398039796852395, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #165, Arrival Time: 2.28212342550028, Departure Time: 68.83078849490619, Wait Time: 66.54866506940591, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #166, Arrival Time: 60.40212674153806, Departure Time: 70.33078849490619, Wait Time: 9.928661753368125, Time Boarded Lift: 61.83078849490619, Walker: False]
[Person #167, Arrival Time: 62.72494321432713, Departure Time: 70.33078849490619, Wait Time: 7.605845280579054, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #168, Arrival Time: 3.709312827230794, Departure Time: 70.33078849490619, Wait Time: 66.6214756676754, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #169, Arrival Time: 3.9733329006913927, Departure Time: 70.33078849490619, Wait Time: 66.3574555942148, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #170, Arrival Time: 3.6830744757098293, Departure Time: 71.33078849490619, Wait Time: 67.64771401919636, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #171, Arrival Time: 4.2479772493817425, Departure Time: 71.33078849490619, Wait Time: 67.08281124552444, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #172, Arrival Time: 7.72826121064461, Departure Time: 72.33078849490619, Wait Time: 64.60252728426158, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #173, Arrival Time: 8.287467221274785, Departure Time: 72.33078849490619, Wait Time: 64.0433212736314, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #174, Arrival Time: 62.33059311628554, Departure Time: 73.83078849490619, Wait Time: 11.500195378620646, Time Boarded Lift: 65.33078849490619, Walker: False]
[Person #175, Arrival Time: 10.810185747780507, Departure Time: 73.83078849490619, Wait Time: 63.02060274712568, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #176, Arrival Time: 3.8835919181767413, Departure Time: 74.83078849490619, Wait Time: 70.94719657672944, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #177, Arrival Time: 5.263485289729169, Departure Time: 74.83078849490619, Wait Time: 69.56730320517701, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #178, Arrival Time: 10.801088934857118, Departure Time: 74.83078849490619, Wait Time: 64.02969956004907, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #179, Arrival Time: 8.038968080154163, Departure Time: 75.83078849490619, Wait Time: 67.79182041475202, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #180, Arrival Time: 11.503877659625184, Departure Time: 75.83078849490619, Wait Time: 64.326910835281, Time Boarded Lift: 75.83078849490619, Walker: False]
[Person #181, Arrival Time: 3.664298137331031, Departure Time: 77.33078849490619, Wait Time: 73.66649035757516, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #182, Arrival Time: 10.889695594271858, Departure Time: 77.33078849490619, Wait Time: 66.44109290063433, Time Boarded Lift: 75.83078849490619, Walker: False]
[Person #183, Arrival Time: 11.053113589351002, Departure Time: 77.33078849490619, Wait Time: 66.27767490555519, Time Boarded Lift: 75.83078849490619, Walker: False]
[Person #184, Arrival Time: 11.907517268917552, Departure Time: 77.33078849490619, Wait Time: 65.42327122598863, Time Boarded Lift: 75.83078849490619, Walker: False]
[Person #185, Arrival Time: 4.542698165980557, Departure Time: 78.33078849490619, Wait Time: 73.78809032892563, Time Boarded Lift: 68.83078849490619, Walker: False]
[Person #186, Arrival Time: 11.046106118647016, Departure Time: 78.33078849490619, Wait Time: 67.28468237625917, Time Boarded Lift: 75.83078849490619, Walker: False]
[Person #187, Arrival Time: 12.064755200942939, Departure Time: 78.33078849490619, Wait Time: 66.26603329396325, Time Boarded Lift: 75.83078849490619, Walker: False]
[Person #188, Arrival Time: 8.54288551436281, Departure Time: 79.33078849490619, Wait Time: 70.78790298054338, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #189, Arrival Time: 15.289154647498863, Departure Time: 79.33078849490619, Wait Time: 64.04163384740733, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #190, Arrival Time: 12.729876404287634, Departure Time: 80.83078849490619, Wait Time: 68.10091209061855, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #191, Arrival Time: 14.766922187128865, Departure Time: 80.83078849490619, Wait Time: 66.06386630777732, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #192, Arrival Time: 17.59432035051902, Departure Time: 80.83078849490619, Wait Time: 63.23646814438717, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #193, Arrival Time: 7.598873924666378, Departure Time: 81.83078849490619, Wait Time: 74.23191457023981, Time Boarded Lift: 72.33078849490619, Walker: False]
[Person #194, Arrival Time: 12.271298652974977, Departure Time: 81.83078849490619, Wait Time: 69.55948984193121, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #195, Arrival Time: 17.685192756117427, Departure Time: 81.83078849490619, Wait Time: 64.14559573878876, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #196, Arrival Time: 18.336469007073642, Departure Time: 82.83078849490619, Wait Time: 64.49431948783254, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #197, Arrival Time: 18.95519317801117, Departure Time: 82.83078849490619, Wait Time: 63.875595316895016, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #198, Arrival Time: 12.745423264803515, Departure Time: 84.33078849490619, Wait Time: 71.58536523010267, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #199, Arrival Time: 18.333322021340727, Departure Time: 84.33078849490619, Wait Time: 65.99746647356545, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #200, Arrival Time: 11.431424237620947, Departure Time: 85.33078849490619, Wait Time: 73.89936425728524, Time Boarded Lift: 75.83078849490619, Walker: False]
[Person #201, Arrival Time: 18.332567808681674, Departure Time: 85.33078849490619, Wait Time: 66.99822068622451, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #202, Arrival Time: 18.823906247659497, Departure Time: 85.33078849490619, Wait Time: 66.5068822472467, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #203, Arrival Time: 19.714378652852858, Departure Time: 85.33078849490619, Wait Time: 65.61640984205333, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #204, Arrival Time: 19.58939355024736, Departure Time: 86.33078849490619, Wait Time: 66.74139494465882, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #205, Arrival Time: 21.585683424149007, Departure Time: 86.33078849490619, Wait Time: 64.74510507075718, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #206, Arrival Time: 23.22342871933438, Departure Time: 86.33078849490619, Wait Time: 63.10735977557181, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #207, Arrival Time: 15.118256794309705, Departure Time: 87.83078849490619, Wait Time: 72.71253170059649, Time Boarded Lift: 79.33078849490619, Walker: False]
[Person #208, Arrival Time: 22.132024544659608, Departure Time: 87.83078849490619, Wait Time: 65.69876395024659, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #209, Arrival Time: 18.4046539764415, Departure Time: 88.83078849490619, Wait Time: 70.42613451846469, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #210, Arrival Time: 22.548530020996502, Departure Time: 88.83078849490619, Wait Time: 66.28225847390968, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #211, Arrival Time: 22.966087035588536, Departure Time: 88.83078849490619, Wait Time: 65.86470145931764, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #212, Arrival Time: 24.75630041016715, Departure Time: 89.83078849490619, Wait Time: 65.07448808473904, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #213, Arrival Time: 25.665785911470184, Departure Time: 89.83078849490619, Wait Time: 64.165002583436, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #214, Arrival Time: 22.27849442148765, Departure Time: 91.33078849490619, Wait Time: 69.05229407341854, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #215, Arrival Time: 25.127154310029557, Departure Time: 91.33078849490619, Wait Time: 66.20363418487663, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #216, Arrival Time: 25.686378568835135, Departure Time: 91.33078849490619, Wait Time: 65.64440992607105, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #217, Arrival Time: 21.515674983027633, Departure Time: 92.33078849490619, Wait Time: 70.81511351187855, Time Boarded Lift: 82.83078849490619, Walker: False]
[Person #218, Arrival Time: 24.45811136333773, Departure Time: 92.33078849490619, Wait Time: 67.87267713156845, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #219, Arrival Time: 24.900591151478825, Departure Time: 92.33078849490619, Wait Time: 67.43019734342737, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #220, Arrival Time: 25.76176991267929, Departure Time: 92.33078849490619, Wait Time: 66.5690185822269, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #221, Arrival Time: 26.294988320459826, Departure Time: 93.33078849490619, Wait Time: 67.03580017444636, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #222, Arrival Time: 28.042132653932818, Departure Time: 93.33078849490619, Wait Time: 65.28865584097338, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #223, Arrival Time: 30.001040890940356, Departure Time: 94.83078849490619, Wait Time: 64.82974760396583, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #224, Arrival Time: 22.770953856188587, Departure Time: 95.83078849490619, Wait Time: 73.0598346387176, Time Boarded Lift: 86.33078849490619, Walker: False]
[Person #225, Arrival Time: 25.52067837773947, Departure Time: 95.83078849490619, Wait Time: 70.31011011716672, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #226, Arrival Time: 25.866597281541324, Departure Time: 95.83078849490619, Wait Time: 69.96419121336487, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #227, Arrival Time: 29.552392048954342, Departure Time: 95.83078849490619, Wait Time: 66.27839644595184, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #228, Arrival Time: 31.697077908020944, Departure Time: 96.83078849490619, Wait Time: 65.13371058688524, Time Boarded Lift: 96.83078849490619, Walker: False]
[Person #229, Arrival Time: 32.00743896695734, Departure Time: 96.83078849490619, Wait Time: 64.82334952794885, Time Boarded Lift: 96.83078849490619, Walker: False]
[Person #230, Arrival Time: 30.102739279903172, Departure Time: 98.33078849490619, Wait Time: 68.22804921500301, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #231, Arrival Time: 31.639066360374834, Departure Time: 98.33078849490619, Wait Time: 66.69172213453135, Time Boarded Lift: 96.83078849490619, Walker: False]
[Person #232, Arrival Time: 31.933188947185556, Departure Time: 98.33078849490619, Wait Time: 66.39759954772063, Time Boarded Lift: 96.83078849490619, Walker: False]
[Person #233, Arrival Time: 24.886902236117006, Departure Time: 99.33078849490619, Wait Time: 74.44388625878918, Time Boarded Lift: 89.83078849490619, Walker: False]
[Person #234, Arrival Time: 26.644323379732295, Departure Time: 99.33078849490619, Wait Time: 72.68646511517389, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #235, Arrival Time: 31.44939627767164, Departure Time: 99.33078849490619, Wait Time: 67.88139221723455, Time Boarded Lift: 96.83078849490619, Walker: False]
[Person #236, Arrival Time: 32.63363682231651, Departure Time: 99.33078849490619, Wait Time: 66.69715167258968, Time Boarded Lift: 96.83078849490619, Walker: False]
[Person #237, Arrival Time: 32.89483243688153, Departure Time: 100.33078849490619, Wait Time: 67.43595605802466, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #238, Arrival Time: 35.83941965628362, Departure Time: 100.33078849490619, Wait Time: 64.49136883862258, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #239, Arrival Time: 32.69107012421291, Departure Time: 101.83078849490619, Wait Time: 69.13971837069329, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #240, Arrival Time: 33.167342934429826, Departure Time: 101.83078849490619, Wait Time: 68.66344556047636, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #241, Arrival Time: 33.71060273212294, Departure Time: 101.83078849490619, Wait Time: 68.12018576278325, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #242, Arrival Time: 25.811401158995285, Departure Time: 102.83078849490619, Wait Time: 77.0193873359109, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #243, Arrival Time: 31.715417537301683, Departure Time: 102.83078849490619, Wait Time: 71.11537095760451, Time Boarded Lift: 96.83078849490619, Walker: False]
[Person #244, Arrival Time: 33.18608125988084, Departure Time: 102.83078849490619, Wait Time: 69.64470723502535, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #245, Arrival Time: 36.118049521078234, Departure Time: 102.83078849490619, Wait Time: 66.71273897382795, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #246, Arrival Time: 35.94325594639688, Departure Time: 103.83078849490619, Wait Time: 67.88753254850931, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #247, Arrival Time: 36.20156349359766, Departure Time: 103.83078849490619, Wait Time: 67.62922500130853, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #248, Arrival Time: 39.480550371786734, Departure Time: 103.83078849490619, Wait Time: 64.35023812311945, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #249, Arrival Time: 33.14578155737985, Departure Time: 105.33078849490619, Wait Time: 72.18500693752634, Time Boarded Lift: 100.33078849490619, Walker: False]
[Person #250, Arrival Time: 36.60753780335019, Departure Time: 105.33078849490619, Wait Time: 68.72325069155599, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #251, Arrival Time: 29.90494757088678, Departure Time: 106.33078849490619, Wait Time: 76.42584092401941, Time Boarded Lift: 93.33078849490619, Walker: False]
[Person #252, Arrival Time: 36.36629462102764, Departure Time: 106.33078849490619, Wait Time: 69.96449387387855, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #253, Arrival Time: 36.616920480035155, Departure Time: 106.33078849490619, Wait Time: 69.71386801487103, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #254, Arrival Time: 36.1391836743233, Departure Time: 107.33078849490619, Wait Time: 71.19160482058288, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #255, Arrival Time: 40.192862372659015, Departure Time: 107.33078849490619, Wait Time: 67.13792612224717, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #256, Arrival Time: 40.665988626041084, Departure Time: 107.33078849490619, Wait Time: 66.6647998688651, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #257, Arrival Time: 41.770437445781965, Departure Time: 108.83078849490619, Wait Time: 67.06035104912422, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #258, Arrival Time: 36.555094544272706, Departure Time: 109.83078849490619, Wait Time: 73.27569395063348, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #259, Arrival Time: 40.566069980326844, Departure Time: 109.83078849490619, Wait Time: 69.26471851457934, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #260, Arrival Time: 40.74264460966483, Departure Time: 109.83078849490619, Wait Time: 69.08814388524135, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #261, Arrival Time: 42.52550409823133, Departure Time: 109.83078849490619, Wait Time: 67.30528439667486, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #262, Arrival Time: 40.30489872566946, Departure Time: 110.83078849490619, Wait Time: 70.52588976923673, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #263, Arrival Time: 43.07570274243065, Departure Time: 110.83078849490619, Wait Time: 67.75508575247554, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #264, Arrival Time: 42.57662589750872, Departure Time: 112.33078849490619, Wait Time: 69.75416259739747, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #265, Arrival Time: 43.020835092152126, Departure Time: 112.33078849490619, Wait Time: 69.30995340275406, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #266, Arrival Time: 43.71424880707399, Departure Time: 112.33078849490619, Wait Time: 68.61653968783219, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #267, Arrival Time: 39.101030955084255, Departure Time: 113.33078849490619, Wait Time: 74.22975753982193, Time Boarded Lift: 103.83078849490619, Walker: False]
[Person #268, Arrival Time: 41.6708180820982, Departure Time: 113.33078849490619, Wait Time: 71.65997041280798, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #269, Arrival Time: 43.14251437020763, Departure Time: 113.33078849490619, Wait Time: 70.18827412469855, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #270, Arrival Time: 43.76798858007449, Departure Time: 114.33078849490619, Wait Time: 70.5627999148317, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #271, Arrival Time: 44.26824490629115, Departure Time: 114.33078849490619, Wait Time: 70.06254358861503, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #272, Arrival Time: 45.66666260106635, Departure Time: 114.33078849490619, Wait Time: 68.66412589383984, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #273, Arrival Time: 42.66828316339952, Departure Time: 115.83078849490619, Wait Time: 73.16250533150667, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #274, Arrival Time: 43.734900500593774, Departure Time: 115.83078849490619, Wait Time: 72.09588799431242, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #275, Arrival Time: 40.66161851033106, Departure Time: 116.83078849490619, Wait Time: 76.16916998457512, Time Boarded Lift: 107.33078849490619, Walker: False]
[Person #276, Arrival Time: 43.802882260471016, Departure Time: 116.83078849490619, Wait Time: 73.02790623443516, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #277, Arrival Time: 45.2237891267934, Departure Time: 116.83078849490619, Wait Time: 71.60699936811278, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #278, Arrival Time: 43.775945553921154, Departure Time: 117.83078849490619, Wait Time: 74.05484294098503, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #279, Arrival Time: 46.2839671284531, Departure Time: 117.83078849490619, Wait Time: 71.54682136645309, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #280, Arrival Time: 47.13044686187093, Departure Time: 117.83078849490619, Wait Time: 70.70034163303526, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #281, Arrival Time: 43.039581703496935, Departure Time: 119.33078849490619, Wait Time: 76.29120679140925, Time Boarded Lift: 110.83078849490619, Walker: False]
[Person #282, Arrival Time: 46.246051557710224, Departure Time: 119.33078849490619, Wait Time: 73.08473693719597, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #283, Arrival Time: 46.269871922345146, Departure Time: 119.33078849490619, Wait Time: 73.06091657256104, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #284, Arrival Time: 47.314102874184, Departure Time: 119.33078849490619, Wait Time: 72.01668562072219, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #285, Arrival Time: 43.98396957122186, Departure Time: 120.33078849490619, Wait Time: 76.34681892368432, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #286, Arrival Time: 46.25259913317257, Departure Time: 120.33078849490619, Wait Time: 74.07818936173362, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #287, Arrival Time: 46.731944657017095, Departure Time: 121.33078849490619, Wait Time: 74.59884383788909, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #288, Arrival Time: 50.305241454095615, Departure Time: 121.33078849490619, Wait Time: 71.02554704081058, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #289, Arrival Time: 47.314877507789575, Departure Time: 122.83078849490619, Wait Time: 75.51591098711661, Time Boarded Lift: 117.83078849490619, Walker: False]
[Person #290, Arrival Time: 48.369518713727835, Departure Time: 122.83078849490619, Wait Time: 74.46126978117834, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #291, Arrival Time: 49.71021198017076, Departure Time: 122.83078849490619, Wait Time: 73.12057651473543, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #292, Arrival Time: 50.34342827617432, Departure Time: 122.83078849490619, Wait Time: 72.48736021873187, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #293, Arrival Time: 45.43780857088009, Departure Time: 123.83078849490619, Wait Time: 78.3929799240261, Time Boarded Lift: 114.33078849490619, Walker: False]
[Person #294, Arrival Time: 48.836243988463124, Departure Time: 123.83078849490619, Wait Time: 74.99454450644306, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #295, Arrival Time: 51.0319659741508, Departure Time: 124.83078849490619, Wait Time: 73.79882252075538, Time Boarded Lift: 124.83078849490619, Walker: False]
[Person #296, Arrival Time: 52.638181117046365, Departure Time: 124.83078849490619, Wait Time: 72.19260737785982, Time Boarded Lift: 124.83078849490619, Walker: False]
[Person #297, Arrival Time: 47.59891324453975, Departure Time: 126.33078849490619, Wait Time: 78.73187525036644, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #298, Arrival Time: 50.553805157215606, Departure Time: 126.33078849490619, Wait Time: 75.77698333769058, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #299, Arrival Time: 52.47112980907117, Departure Time: 126.33078849490619, Wait Time: 73.85965868583502, Time Boarded Lift: 124.83078849490619, Walker: False]
[Person #300, Arrival Time: 52.500116575288594, Departure Time: 126.33078849490619, Wait Time: 73.8306719196176, Time Boarded Lift: 124.83078849490619, Walker: False]
[Person #301, Arrival Time: 50.27493474077433, Departure Time: 127.33078849490619, Wait Time: 77.05585375413186, Time Boarded Lift: 121.33078849490619, Walker: False]
[Person #302, Arrival Time: 52.47776826857934, Departure Time: 127.33078849490619, Wait Time: 74.85302022632685, Time Boarded Lift: 124.83078849490619, Walker: False]
[Person #303, Arrival Time: 52.47075020878632, Departure Time: 128.3307884949062, Wait Time: 75.86003828611987, Time Boarded Lift: 124.83078849490619, Walker: False]
